review,label
친구의복수를시원하게해주네,pos
짜증..작가아무나하것네..,neg
기대하고 봤는데 뭐 따위지 ㅡㅡ 박평식 평가보다 더박하게 주고싶을정도임,neg
저기여 환불해주시겠어요?,neg
인간미 넘치는 악역이 제일 잼있다. 나도 이렇게 살고 싶은데 :)능력이 ㅡㅜ,pos
성우님들과 우리나라 만화의 위상을 떨어뜨렸다.,neg
아이돌의 화려함 뿐이 아니라 어두운면을 보여주는 영화,pos
타자기 사고싶어지는 유쾌한 영화,pos
위대한 여전사의 탄생. 전설이 된 에일리언.,pos
왜 만들었을까? 왜 만들었을까?,neg
지루하고 졸리다. 극장에 가서 동생때문에 보게됫으나 돈낭비인영화,neg
조기종영ㅠㅠ이런 잼있는드라마를 왜 ...,pos
아기들꺼라도 왠만하면 다 잼있어서 보러 갔는데.. 졸리고.. 더빙.. 좀.. 국어책 읽는 줄 알았네요..음... 타요는 더빙도 재밌던데. 다른 더빙들하고 비교되네요.,neg
마지막 싸움신은 록키시리즈중에서도 최고. 의미적으로도 딸리지않다.,pos
최근 몇년간 봤던 영화중에 최악. 노잼. 뭔 생각으로 만든건지,neg
내연모 잘봤습니다^^♥,pos
연예인 마케팅 ㅁㅈㅎ,neg
아이를 위한다면 의리의 영화 영웅을 봐야지 ㅡㅡ  의리!,neg
쓰레기 그한마디로 정의한다.,neg
저 배우들로 이 정도 밖에 못 뽑나,neg
아놀드씨에게 딱맞는 배역의 영화!! 옛날에 찍은거지만 생생하고 배우들 연기도 탄탄해서 재밌음ㅎㅎ,pos
이런 영화보고 볼만하다는사람은 도대체 그동안 어떤영화를 보고다녔을까? 007운운하길레 한번봐줬더만 ㅋㅋ 최악임,neg
진짜 개발연기ㅋㅋㅋㅋ스토리도최악이다ㅋㅋㅋ서우보는재미네,neg
"비비안 리가 아닌 스칼렛 오하라는 상상이 가지 않고, 또 있어서도 안된다.비비안 리는 그냥 스칼렛 오하라 그 자체였다.",pos
조로리랑 아리우스 입만 뻥긋대고...목소리는 붕뜨고...케릭터랑 목소리 매칭이 전혀안되잖아...-_-,neg
명연기 명대사 명연출 한마디로 최고의 드라마,pos
정말로 재밌고 감동있는 최고의 영화,pos
시대적 역점을 두면 스타워즈 시작은 신성시 되어야 할 작품이다. 분명  아바타가 비주얼 모든 연출적측면에서 우위라고 할수 있겠으나~ SF충격은 이영화를 따라 올수 없다. 아직도 완성도는 대단하고 영화적 요소를 어떻게 이렇게 완벽하게 갖추었느지 의문이다,pos
매년 보고있지...ㅠㅠ,pos
지구 역사상 최고의 쓰레기영화,neg
별점한개도아까움. 그리고 여자들 너무못생김ㅠ,neg
평점 조절용....!,neg
시간 아까운 영화...차라리 잠이나 자는게..,neg
이런 영화는 다시 보고 싶지 않다.,neg
오래전영화지만어설프다이대근의어이없는반전,neg
영화 제목이 잘못된 듯.. 영화는 몽골의 시월드와 대 몽골제국의 부심을 보여준 것 뿐 영화제목인 징키스칸은 영화 후반부에 가도 안.나온다. 만일 나처럼 돈주고 보게된다면 내 돈은 이런 영화밖에 만들어내지 못한 불쌍한 영화사에 기부한다고 편히 생각하자.,neg
이시대에 필요한 의미있고 무게감있는영화 ..!,pos
요즘 재미없다.ㅅㅂ.,neg
"다집어치우고 촬영한답시고 강변북로에서 1,2차로 차지하고 저속운행하면 어쩌자는건지.... 그차뒤로 다막혀서  운전자들은 차선바꿔 피해가야하는데 사고라도 나면 어쩔꺼임??? 제작진은 반성좀하쇼!!!",neg
진짜 요즘 영화보다 잼있음...,pos
박평식? ㅉㅉㅉ 맨날 방구석에서 영화나 보다보니 세상을 보는 눈이 없어지셨나? 어디서 말도 안되는 평점을,pos
오스틴파워가 차리리 낫다. 제목에서 007 좀 제발 빼주소,neg
히가시노 게이고 정말 좋아하는 작가이고 배우진도 마음에 듭니다 하지만 히가시노 게이고 영화는 거의 우리나라에서는 말아먹는 것같네요 ㅠㅠ,pos
귀엽고 멋지고 재미있는. 매력 덩어리,pos
슈퍼맨2  어디서 볼수있죠???,pos
힘이 안 생기고 무기력해질 때 이 영화를 보면 힘이 솟는다,pos
드래곤볼z 팬으로써 보고 정말 실망했고 돈낭비했다.내용 앞뒤가 하나도 안맞고그냥 케릭터만 드래곤볼이지 포켓몬극장판,neg
같은 분이 만든 프로메테우스보다 지린다,pos
두고두고 꺼내보고싶은 영화. 지금 현재를 충실히!,pos
뻔히 보이는 스토리 전개가 너무 느림. 지루함,neg
"홍석천씨,결혼식장 가서 꽃이며 초며 다 가져온댔는데꽃도 일부 호텔에서만 가져올수 있는거고대부분 전예식에 걸쳐서 사용되는거기때문에마음대로 가지고올수없어요꽃장식을 각 혼주들이 나눠서 내는 방식인거죠더더구나 초를 박스에 담아오는 진상짓은",neg
토니 스타크인지 아랏네ㅡㅡ,neg
젊은여자의 발연기영화에 몰입이 안되고 그냥 연기한다는게 느껴지고억지로 감동적이게 하려는 느낌..언터쳐블 아류,neg
78년도에 만든 영화가 지금도 재밌으면 정말 잘 만든거다. 배우들의 연기는 물론 연출도 뛰어나 영화. 스파이더맨에서도 언급하지만 강한 힘에는 그만한 책임이 따른다는걸 알려주는 부모님이 안계셨다면 어떻게 됐을까,pos
이 영화가 나보다 2살이나 많은 영화라니!!!,pos
이르미는 광속으로 두두두두 팰 수 있는데 굳이 가드올린 팔만 때림.더 재밌는건 눈감고 가드하는데 다 막다가 다른데 한데 툭 치니까 휘리릭/시체(눈)가지고 인형만드는 스킬인데 살아있는 단원인형은 어떻게 만듬? 개연성 똥...,neg
아.. 쓰레기 영화..,neg
킁킁 어디서 망한냄새 나지 않아요?,neg
욕나온다. 이런 영화 왜 만드는거임?,neg
애들아 시대를 감안하면 이건 그냥 미친거고 안해도 이건 명작.,pos
이런 작가 글을 드라마로 올리는mbc도 이상하구..이런 작가를 인정할수 없네요!!이해하려해도...가치가없네요 작가가 좀 정신병!!,neg
헐리웃가서3류조연에 대머리다된 윤발ㅃ돌이가 딴영화 평점깍구다님  나도1점준다,neg
개콘연예인더빙 진짜 토나오네...,neg
아주아주 좋았다,pos
"별점이 높은 거 같다-ㅇ-;; 여튼 계속 보여주기 위해 구도잡고, 배우들도 자세 잡고...너무 작위적....한국에선 모자이크이지만 ㅋㅋㅋ",neg
아이고 의미없다. 일본영화의 몰락,neg
희생당한 우리의 젊은이들을 위해 10점의 의미인 1점을 부여한다. 하지만 영화 자체는 너무나 쓰레기여서 0점을 준다.이건 영화라고 볼수없다.,neg
홍은희씨 안전벨트 한것도 안한것도 아니고 이서진씨는 아예 안전벨트를 안하셨네요.,neg
"토토에게 넓은 세상을 보여주고픈 알프레도.. 그가 토토를 위해 정을 떼려고 했던 장면에 왠지 씁쓸했고, 친구, 스승을 떠나 아버지 같은 느낌을 받게 되었다.. 평생 못잊을 장면이자 추억이다.",pos
"사람 가지고 노는 무릎팍, 올밴땜에 더 잼난건데쌩뚱맞게 왠 이수근? 지겹고 질리고 식상하기까지!이제 안본다. 사람  개무시 해가며 입맛데로 잘랐다가 데려왔다 다시  자르면서 무슨 고민해결? 이제 무릎팍 폐지할때가  온듯~ㅂ2",neg
너무 재밌다 크아아아아아아아,pos
내인생 최고의 영화!!,pos
세라를 위한 헌정다큐라는 거에 공감,pos
이게 7점이 넘는 영화라고 환장 하겠네 아휴...알바들 쩌네 토이스토리의 무리수분의 1도 안되는 영화 내돈 아까운 영화,neg
이상한내용과전개...아빠는 일만하는 일중독자에 엄마는 그래서 다른남자를만나고 니코를 데려와 다른남자와 살림을차림. 어이없음 ㅡㅡ,neg
이거재밌게봤는데 이젠말같지않은 억지스토리로너무끄니까 아침부터혈압올라서 하루가꿀꿀해지네 고만좀끕시다 작가님!,neg
"이 영화에 비하면 사랑과 전쟁은 고품격이었구나...처음부터 끝까지 어느장면, 어느대사 하나 건질게 없다.",neg
마지막에 레트바틀러가 제정신 차린거 마음에 든다,neg
아키라 죽었나보다..       외화벌이때매  아키라사칭해서 작품내는거아녀?,neg
세월호때문에생각나서 찾아봤네요..마지막 목사님의희생장면과 구조장면아직도생생하네요 ..,pos
그 당시 스필버그 감독의 미지와의 조우와 흥행대결을 펼치고 아주 가볍게 씹어먹은 작품아닌가?,pos
감독이나배우나  투자한 제작사나  배급사나  무슨생각인지...,neg
동감,neg
"저가 더 자이언트dvd(일반판,블루레이,3d)를 주문을했는데 아직까지도 안옵니다 *참고로(네이버 지식쇼핑에서도 주문을 해보았습니다)*",neg
이런 훌륭한 신인을 발굴하다니. 슈퍼맨은 크리스토퍼 리브와 리처드도너가 진리.,pos
타고남을 이길수 있는건 끈기아닐까..내 삶을 다시 돌아보게끔 하는 영화..감동에 눈물이나는 영화..,pos
당시에는 완전 최고였겠다... 거이 30년되가는 영화가...,pos
낼도 말 못하겠지요.  또 무신 변수가 생기실테니.,neg
그냥 드라마보는거지ㅋ화성인바이러스가 진짜라고 믿는건프로레슬링이 실제라고 믿는것과 똑같지,neg
애니마니아인데  드래곤볼자체를처음봤는데 이제서야 왜보는지알겠어요..남자들만보는것이라생각했는데 보니 상당히재미있네요..추천..,pos
나의 꿈이자 재미인 슈퍼맨~~~~,pos
굿!,pos
유익한정보가 이젠 너무 심하다 할정도로 너무 과장된게 아닌가 싶기도하고 아래 글들 처럼 대기업 살리기가 아닌가 싶네요. 이렇게 방영하고 나면 나머지 상인들은 생계유지도 힘들어 지겠죠 물론 잘한건 아니지만 앞으로는 계선된거까지 함께 방영을하는게..,neg
할말이없다..,neg
시대를 초월한 SF의 명작,pos
고질라는 일본놈들이 만들어야 정상....,neg
영화표값이 다 아깝네... 뻔한 전개와 결말...,neg
예고편에 제대로 낚임...,neg
전율이 흐르는 걸작. 특히 에이리언 퀸이 등장하는 후반 30분은 쉴틈없이 감탄하게 된다.,pos
정말 의미 있는 영화였습니다 왜 홍보가 많이 안되고 있는지 아쉽고 대한민국 국민이라면 꼭 한번쯤 보았으면 하는 영화입니다. 보는내내 마음아팠어요. 적극추천 합니다,pos
점수에 변화를 주고싶다,neg
紐⑦넗濡쒕씪異⑹쟾濡,neg
"건달, 쓰레기들의 광란... ㅜ.ㅜ",neg
위안부 문제를 다루면서도 이야기가 있어서 잘보았네요 먹먹하고 가슴이 뭉클했습니다.. 위안부문제를 떠나 조선족 등 얘기가 서로연관성이있는문제라 많은걸 또 반성하고 느끼게 해준 고마운 영화입니다 마지막에나오는 노래 끝까지듣고 왔네요 ! 꼭보세요 !,pos
말이 필요 없는 영화다.,pos
보지마 그냥 나옴 ㅋㅋㅋ,neg
외숙모가 어떻게 그걸얘기할수있지? 작가가 정신이 좀...이게 가족드라마인가?  재밌다고 봤는데 이젠 안봐야지ㅜㅜ,neg
보는내내 광대 승천하게하는 신하균의 로코연기!이게 마흔살에 가능한 연기력이란 말입니까?그의 연기의 한계는 어디까지인가요항상 기대하게되는 배우입니다^^,pos
제목이 곧 내용이었지만 배우들의 예쁜 연기는 오래오래 내 기억속에 머물것 같다,pos
자녀 교육의 중요성을 깨달았다,neg
폴뉴만과  56년작인 더 마운틴의 주인공이자 나탈리 우드의 남편인 로버트 와그너를 30여년만에 다시 보게되니 방갑네요,pos
최고의 어드벤처영화에게 무슨말이 필요할까,pos
명작중의 명작 전설 아니고 레전드,pos
"플래툰은 영화관에서 재상영하면 좋을텐데영화가 끝내준다 찰리쉰,조니뎁,윌리엄데포이번에 상영하는 버틀러 주인공까지 나오는올리버스톤 감독의 명작 재개봉해라",pos
고전영화인데 진짜 재밌다ㅠㅠ,pos
내인생최고의   SF영화 에이리언2 그리고 터미네이터2,pos
심형래 영화보다 재미없나?...,neg
재미없다,neg
남녀 주인공 비주얼도  별루 내용은 청승맞고 음악도 빌리티스가 훨씬~ 좋다...,neg
한국 퀴어 영화를 보고 '한국 퀴어영화네?'가 아니라 '이 영화 좋다!' 이런 느낌은 처음이었다. 퀴어물인걸 떠나서 영화 자체가 너무 좋다.,pos
제 인생의 영화입니다!!!,pos
저능아 수준의 연출력 ㅇ,neg
이영화는 말이 필요없다,pos
자동차에 대한 열망이 싹트게 된 계기!!! 특히 코닉세그 아게라R의 아우라는...ㄷㄷㄷ,pos
이렇게 씨리즈물이 연속적으로 재미있을수 있는가.. Eyes of tiger 와 함께 감동최고,pos
말이 필요 없다. 정말 재미있다 !!!,pos
이건똥이야 똥이라고 제목에충실하다 이영화를본순간 테러당한거다 감독진짜 밤길조심해라,neg
피비케이츠 미모는 볼만했다,neg
배우들도  문제지만 대책없이 마구잡이로 러브라인 꼬아놓은 작가들의 병맛  향연.  최악의 드라마,neg
아카데미 최우수 작품상으론 부족할 정도로 완벽했다. 전쟁중 내부갈등은 영화에 여러번 나왔지만 영화의 대부분이 내부갈등이였던게 뭔가 새로웠다. 반즈를 악으로만 봤지만 영화가 끝나고 반즈가 과연 왜 그랬을까 계속 생각하게 만들었다.,pos
어쨌거나 근육빵빵 난 슈퍼맨. 지구인의 친구 난 슈퍼맨,pos
왠지 전형적인 우리나라 재벌2세와 시골여자의 사랑 얘기같지만. 탁월한 영상미와 지루하지 않고 즐겁게 볼 수 있고 여자주인공 매력에 빠져드는 영화!,pos
말이 필요없다.꿀잼乃강추,pos
재밌어재밌어재밌어!,pos
이 쓰레기 어디다 버리면되나요?,neg
"jima****  하나도 안붕괴 된다, 잘난척이 심하구나",pos
답답한 쌍팔년도 스릴러..짜증난다..,neg
그래픽보고 놀람!!!!,pos
후....내 조로리 어디갔나요,neg
역시 마마마 소름돋는 반전 식스센스도 놀라고 갈듯,pos
완전재미없습니다.. 어이상실,neg
재미있는대 보고있음 열받는 이상한 프로그램 ㅋ,neg
연기자들이 다들 연기파여서 그런지 너무 재미있었고 생각했던거와는 조금 다른 후반부내용도 흥미진진했습니다~~~ 개봉 기대했는데; 개봉을 한 의미가 전혀 없네요.. 그리고 영화 보지도 않고 평점 남기는 사람들은 먼가요;;;,pos
너무 흥미진진~,pos
참1점도주기아깝네요 혹시 이런반응을기대하고 시나리오 그따구로 쓰신거예요?드라마를 보면 힐링이되야되는데 스트레스만 쌓이네요 진짜 보면서 욕한번은 다했을꺼같네요 송승헌때문에 볼라고 했지만 신세경나오면 자동 채널 돌림,neg
